epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
377,1324.79,1.86555,1.71431,0.8677,0.47702,0.61914,0.55012,0.34781,1.71437,1.74144,0.82457,0.00999628,0.00999628,0.00999628
378,1327.66,1.91458,1.7622,0.86432,0.47702,0.61914,0.55012,0.34781,1.71437,1.74144,0.82457,0.00999627,0.00999627,0.00999627
379,1330.26,1.85593,1.68349,0.88071,0.47702,0.61914,0.55012,0.34781,1.71437,1.74144,0.82457,0.00999626,0.00999626,0.00999626
380,1333.48,1.78268,1.63488,0.87828,0.50372,0.49536,0.53735,0.3528,1.48288,1.75037,0.80719,0.00999625,0.00999625,0.00999625
381,1336.11,1.88413,1.6907,0.85849,0.50372,0.49536,0.53735,0.3528,1.48288,1.75037,0.80719,0.00999624,0.00999624,0.00999624
382,1339.14,1.75245,1.75525,0.87327,0.50372,0.49536,0.53735,0.3528,1.48288,1.75037,0.80719,0.00999623,0.00999623,0.00999623
383,1342.03,1.77911,1.66402,0.85935,0.50372,0.49536,0.53735,0.3528,1.48288,1.75037,0.80719,0.00999622,0.00999622,0.00999622
384,1344.83,1.85172,1.64695,0.85992,0.46743,0.54836,0.52625,0.32928,1.72405,1.7456,0.82854,0.00999621,0.00999621,0.00999621
385,1347.61,2.14196,1.70667,0.86841,0.46743,0.54836,0.52625,0.32928,1.72405,1.7456,0.82854,0.0099962,0.0099962,0.0099962
386,1350.33,1.8389,1.62215,0.901,0.46743,0.54836,0.52625,0.32928,1.72405,1.7456,0.82854,0.00999619,0.00999619,0.00999619
387,1353.11,1.95169,1.60834,0.88287,0.46743,0.54836,0.52625,0.32928,1.72405,1.7456,0.82854,0.00999618,0.00999618,0.00999618
388,1356.52,2.04204,1.6448,0.88108,0.46129,0.56888,0.54354,0.3408,1.49176,1.74062,0.80666,0.00999617,0.00999617,0.00999617
389,1359.17,1.77427,1.62923,0.87502,0.46129,0.56888,0.54354,0.3408,1.49176,1.74062,0.80666,0.00999616,0.00999616,0.00999616
390,1362.03,1.93326,1.66927,0.864,0.46129,0.56888,0.54354,0.3408,1.49176,1.74062,0.80666,0.00999615,0.00999615,0.00999615
391,1364.65,2.04902,1.79973,0.87338,0.46129,0.56888,0.54354,0.3408,1.49176,1.74062,0.80666,0.00999614,0.00999614,0.00999614
392,1367.22,1.60762,1.5881,0.88012,0.4256,0.6139,0.55793,0.35035,1.64176,1.71788,0.82386,0.00999613,0.00999613,0.00999613
393,1369.93,1.87422,1.55126,0.87495,0.4256,0.6139,0.55793,0.35035,1.64176,1.71788,0.82386,0.00999612,0.00999612,0.00999612
394,1372.79,2.19444,1.73473,0.86921,0.4256,0.6139,0.55793,0.35035,1.64176,1.71788,0.82386,0.00999611,0.00999611,0.00999611
395,1375.59,2.14262,1.75784,0.90244,0.4256,0.6139,0.55793,0.35035,1.64176,1.71788,0.82386,0.0099961,0.0099961,0.0099961
396,1378.5,1.82743,1.59408,0.87234,0.45168,0.6048,0.53973,0.34987,1.48079,1.72097,0.8055,0.00999609,0.00999609,0.00999609
397,1381.27,1.67379,1.53102,0.86119,0.45168,0.6048,0.53973,0.34987,1.48079,1.72097,0.8055,0.00999608,0.00999608,0.00999608
398,1383.97,1.67533,1.58296,0.86081,0.45168,0.6048,0.53973,0.34987,1.48079,1.72097,0.8055,0.00999607,0.00999607,0.00999607
399,1387.09,1.89081,1.61444,0.86339,0.45168,0.6048,0.53973,0.34987,1.48079,1.72097,0.8055,0.00999606,0.00999606,0.00999606
400,1389.95,1.62941,1.55364,0.87235,0.42045,0.59908,0.52679,0.31387,1.70026,1.73822,0.81978,0.00999605,0.00999605,0.00999605
401,1393.19,2.04459,1.6676,0.87291,0.42045,0.59908,0.52679,0.31387,1.70026,1.73822,0.81978,0.00999604,0.00999604,0.00999604
402,1396.12,1.94897,1.56089,0.86551,0.42045,0.59908,0.52679,0.31387,1.70026,1.73822,0.81978,0.00999603,0.00999603,0.00999603
403,1399.03,1.91323,1.52307,0.85893,0.42045,0.59908,0.52679,0.31387,1.70026,1.73822,0.81978,0.00999602,0.00999602,0.00999602
404,1402.01,2.05616,1.61136,0.875,0.40904,0.61582,0.52398,0.34586,1.48141,1.7495,0.80912,0.00999601,0.00999601,0.00999601
405,1404.78,1.61516,1.58104,0.88007,0.40904,0.61582,0.52398,0.34586,1.48141,1.7495,0.80912,0.009996,0.009996,0.009996
406,1407.76,1.73849,1.56072,0.88667,0.40904,0.61582,0.52398,0.34586,1.48141,1.7495,0.80912,0.00999599,0.00999599,0.00999599
407,1410.4,1.80988,1.62447,0.86514,0.40904,0.61582,0.52398,0.34586,1.48141,1.7495,0.80912,0.00999598,0.00999598,0.00999598
408,1413.25,1.6893,1.54529,0.85948,0.49288,0.59305,0.57576,0.3727,1.63882,1.69533,0.81737,0.00999597,0.00999597,0.00999597
409,1415.83,1.76568,1.52079,0.88574,0.49288,0.59305,0.57576,0.3727,1.63882,1.69533,0.81737,0.00999596,0.00999596,0.00999596
410,1418.51,2.09335,1.68943,0.86711,0.49288,0.59305,0.57576,0.3727,1.63882,1.69533,0.81737,0.00999595,0.00999595,0.00999595
411,1421.42,1.86792,1.56387,0.8744,0.49288,0.59305,0.57576,0.3727,1.63882,1.69533,0.81737,0.00999594,0.00999594,0.00999594
412,1424.31,1.86575,1.69846,0.87138,0.45188,0.51936,0.52144,0.34139,1.49532,1.74105,0.80651,0.00999593,0.00999593,0.00999593
413,1426.99,1.72097,1.5667,0.87974,0.45188,0.51936,0.52144,0.34139,1.49532,1.74105,0.80651,0.00999592,0.00999592,0.00999592
414,1429.73,2.04844,1.6949,0.86015,0.45188,0.51936,0.52144,0.34139,1.49532,1.74105,0.80651,0.00999591,0.00999591,0.00999591
415,1432.37,1.73305,1.53944,0.872,0.45188,0.51936,0.52144,0.34139,1.49532,1.74105,0.80651,0.0099959,0.0099959,0.0099959
416,1434.92,1.74085,1.53224,0.86707,0.46939,0.59444,0.57266,0.36451,1.52061,1.69962,0.81335,0.00999589,0.00999589,0.00999589
417,1437.61,1.63632,1.51375,0.86516,0.46939,0.59444,0.57266,0.36451,1.52061,1.69962,0.81335,0.00999588,0.00999588,0.00999588
418,1440.13,1.54407,1.36934,0.85941,0.46939,0.59444,0.57266,0.36451,1.52061,1.69962,0.81335,0.00999587,0.00999587,0.00999587
419,1442.95,2.04021,1.63323,0.86779,0.46939,0.59444,0.57266,0.36451,1.52061,1.69962,0.81335,0.00999586,0.00999586,0.00999586
420,1445.88,1.82847,1.63244,0.87122,0.43845,0.56911,0.55615,0.36472,1.46743,1.6904,0.80225,0.00999585,0.00999585,0.00999585
421,1448.59,1.78092,1.54597,0.87388,0.43845,0.56911,0.55615,0.36472,1.46743,1.6904,0.80225,0.00999584,0.00999584,0.00999584
422,1451.13,1.76456,1.52514,0.87665,0.43845,0.56911,0.55615,0.36472,1.46743,1.6904,0.80225,0.00999583,0.00999583,0.00999583
423,1453.86,1.87727,1.61115,0.88091,0.43845,0.56911,0.55615,0.36472,1.46743,1.6904,0.80225,0.00999582,0.00999582,0.00999582
424,1456.81,1.90332,1.75862,0.88353,0.48479,0.58942,0.56732,0.35611,1.54834,1.63624,0.81323,0.00999581,0.00999581,0.00999581
425,1459.64,1.67344,1.44806,0.85945,0.48479,0.58942,0.56732,0.35611,1.54834,1.63624,0.81323,0.0099958,0.0099958,0.0099958
426,1462.81,1.62953,1.4756,0.86147,0.48479,0.58942,0.56732,0.35611,1.54834,1.63624,0.81323,0.00999579,0.00999579,0.00999579
427,1465.67,1.83019,1.58459,0.85845,0.48479,0.58942,0.56732,0.35611,1.54834,1.63624,0.81323,0.00999578,0.00999578,0.00999578
428,1468.41,1.71232,1.54501,0.86377,0.4418,0.57758,0.56255,0.36948,1.45119,1.65936,0.80615,0.00999577,0.00999577,0.00999577
429,1471.35,1.75765,1.52021,0.86811,0.4418,0.57758,0.56255,0.36948,1.45119,1.65936,0.80615,0.00999576,0.00999576,0.00999576
430,1474.29,1.88956,1.55708,0.86009,0.4418,0.57758,0.56255,0.36948,1.45119,1.65936,0.80615,0.00999575,0.00999575,0.00999575
431,1477.32,1.89225,1.5621,0.86102,0.4418,0.57758,0.56255,0.36948,1.45119,1.65936,0.80615,0.00999574,0.00999574,0.00999574
432,1480.57,1.90654,1.61844,0.86007,0.48053,0.58907,0.57501,0.37973,1.45946,1.53667,0.81631,0.00999573,0.00999573,0.00999573
433,1483.5,1.8711,1.55262,0.86332,0.48053,0.58907,0.57501,0.37973,1.45946,1.53667,0.81631,0.00999572,0.00999572,0.00999572
434,1486.56,1.73697,1.57224,0.86275,0.48053,0.58907,0.57501,0.37973,1.45946,1.53667,0.81631,0.00999571,0.00999571,0.00999571
435,1489.31,1.74035,1.48323,0.87811,0.48053,0.58907,0.57501,0.37973,1.45946,1.53667,0.81631,0.0099957,0.0099957,0.0099957
436,1491.73,1.49907,1.38714,0.86285,0.53891,0.584,0.5836,0.37198,1.44577,1.64895,0.80158,0.00999569,0.00999569,0.00999569
437,1494.57,1.9277,1.55867,0.86434,0.53891,0.584,0.5836,0.37198,1.44577,1.64895,0.80158,0.00999568,0.00999568,0.00999568
438,1497.44,1.71378,1.51873,0.86985,0.53891,0.584,0.5836,0.37198,1.44577,1.64895,0.80158,0.00999567,0.00999567,0.00999567
439,1499.9,1.62731,1.43727,0.8876,0.53891,0.584,0.5836,0.37198,1.44577,1.64895,0.80158,0.00999566,0.00999566,0.00999566
440,1502.95,1.71565,1.51307,0.89217,0.65001,0.53466,0.5969,0.39783,1.43363,1.57022,0.80856,0.00999565,0.00999565,0.00999565
441,1506,1.87474,1.62336,0.85896,0.65001,0.53466,0.5969,0.39783,1.43363,1.57022,0.80856,0.00999564,0.00999564,0.00999564
442,1508.94,1.52493,1.38768,0.85745,0.65001,0.53466,0.5969,0.39783,1.43363,1.57022,0.80856,0.00999563,0.00999563,0.00999563
443,1512.05,1.59479,1.42992,0.85087,0.65001,0.53466,0.5969,0.39783,1.43363,1.57022,0.80856,0.00999562,0.00999562,0.00999562
444,1514.79,1.70499,1.51351,0.8749,0.54439,0.58441,0.59015,0.37402,1.47797,1.62708,0.79808,0.00999561,0.00999561,0.00999561
445,1517.45,1.917,1.52102,0.88203,0.54439,0.58441,0.59015,0.37402,1.47797,1.62708,0.79808,0.0099956,0.0099956,0.0099956
446,1520.1,1.71505,1.4187,0.86042,0.54439,0.58441,0.59015,0.37402,1.47797,1.62708,0.79808,0.00999559,0.00999559,0.00999559
447,1522.9,1.86362,1.52077,0.8773,0.54439,0.58441,0.59015,0.37402,1.47797,1.62708,0.79808,0.00999558,0.00999558,0.00999558
448,1526.11,2.02879,1.60799,0.85604,0.5916,0.53457,0.60842,0.38203,1.47783,1.51863,0.81077,0.00999557,0.00999557,0.00999557
449,1529.25,1.81459,1.54752,0.86893,0.5916,0.53457,0.60842,0.38203,1.47783,1.51863,0.81077,0.00999556,0.00999556,0.00999556
450,1531.59,1.59247,1.40752,0.8948,0.5916,0.53457,0.60842,0.38203,1.47783,1.51863,0.81077,0.00999555,0.00999555,0.00999555
451,1534.18,1.52984,1.3607,0.87469,0.5916,0.53457,0.60842,0.38203,1.47783,1.51863,0.81077,0.00999554,0.00999554,0.00999554
452,1537.39,1.7509,1.46647,0.86908,0.54612,0.58685,0.59166,0.36727,1.55193,1.61298,0.80264,0.00999554,0.00999554,0.00999554
453,1540.13,1.91099,1.55529,0.86098,0.54612,0.58685,0.59166,0.36727,1.55193,1.61298,0.80264,0.00999553,0.00999553,0.00999553
454,1542.98,1.9693,1.46615,0.86663,0.54612,0.58685,0.59166,0.36727,1.55193,1.61298,0.80264,0.00999552,0.00999552,0.00999552
455,1545.5,1.70953,1.41105,0.86644,0.54612,0.58685,0.59166,0.36727,1.55193,1.61298,0.80264,0.00999551,0.00999551,0.00999551
456,1548.31,1.7018,1.45845,0.87338,0.55526,0.56875,0.59591,0.40404,1.47553,1.66232,0.80071,0.0099955,0.0099955,0.0099955
457,1551.39,1.62802,1.40601,0.85527,0.55526,0.56875,0.59591,0.40404,1.47553,1.66232,0.80071,0.00999549,0.00999549,0.00999549
458,1555.97,1.57337,1.44639,0.85759,0.55526,0.56875,0.59591,0.40404,1.47553,1.66232,0.80071,0.00999548,0.00999548,0.00999548
459,1561.58,1.68393,1.53445,0.87435,0.55526,0.56875,0.59591,0.40404,1.47553,1.66232,0.80071,0.00999547,0.00999547,0.00999547
460,1566.64,1.66713,1.5088,0.84916,0.64262,0.52886,0.6154,0.3879,1.58354,1.61546,0.80204,0.00999546,0.00999546,0.00999546
461,1571.09,1.85468,1.42009,0.85763,0.64262,0.52886,0.6154,0.3879,1.58354,1.61546,0.80204,0.00999545,0.00999545,0.00999545
462,1576.52,1.63435,1.36381,0.85251,0.64262,0.52886,0.6154,0.3879,1.58354,1.61546,0.80204,0.00999544,0.00999544,0.00999544
463,1581.96,1.86342,1.42037,0.8415,0.64262,0.52886,0.6154,0.3879,1.58354,1.61546,0.80204,0.00999543,0.00999543,0.00999543
464,1587.45,1.60531,1.40162,0.85674,0.60773,0.5716,0.60892,0.41375,1.36887,1.47878,0.80614,0.00999542,0.00999542,0.00999542
465,1592.13,1.63947,1.41798,0.85517,0.60773,0.5716,0.60892,0.41375,1.36887,1.47878,0.80614,0.00999541,0.00999541,0.00999541
466,1596.79,1.5992,1.38625,0.87821,0.60773,0.5716,0.60892,0.41375,1.36887,1.47878,0.80614,0.0099954,0.0099954,0.0099954
467,1602.11,1.88694,1.53086,0.84579,0.60773,0.5716,0.60892,0.41375,1.36887,1.47878,0.80614,0.00999539,0.00999539,0.00999539
468,1607.75,1.6583,1.41235,0.86245,0.53489,0.62629,0.60323,0.38934,1.50304,1.54957,0.8017,0.00999538,0.00999538,0.00999538
469,1612.8,1.41377,1.2439,0.85924,0.53489,0.62629,0.60323,0.38934,1.50304,1.54957,0.8017,0.00999537,0.00999537,0.00999537
470,1617.19,1.62474,1.33761,0.85301,0.53489,0.62629,0.60323,0.38934,1.50304,1.54957,0.8017,0.00999536,0.00999536,0.00999536
471,1622.29,1.998,1.53201,0.85754,0.53489,0.62629,0.60323,0.38934,1.50304,1.54957,0.8017,0.00999535,0.00999535,0.00999535
472,1627.8,1.67553,1.37423,0.83827,0.5398,0.63237,0.60571,0.38778,1.48971,1.52715,0.80622,0.00999534,0.00999534,0.00999534
473,1633.66,1.5818,1.40513,0.88984,0.5398,0.63237,0.60571,0.38778,1.48971,1.52715,0.80622,0.00999533,0.00999533,0.00999533
474,1639.72,1.92826,1.61954,0.84341,0.5398,0.63237,0.60571,0.38778,1.48971,1.52715,0.80622,0.00999532,0.00999532,0.00999532
475,1645.62,1.70447,1.42933,0.85649,0.5398,0.63237,0.60571,0.38778,1.48971,1.52715,0.80622,0.00999531,0.00999531,0.00999531
476,1650.75,1.60984,1.31745,0.86276,0.53067,0.58521,0.59845,0.38567,1.46232,1.50911,0.79943,0.0099953,0.0099953,0.0099953
477,1653.42,1.80797,1.45534,0.8534,0.53067,0.58521,0.59845,0.38567,1.46232,1.50911,0.79943,0.00999529,0.00999529,0.00999529
478,1656.39,1.88153,1.51204,0.85551,0.53067,0.58521,0.59845,0.38567,1.46232,1.50911,0.79943,0.00999528,0.00999528,0.00999528
479,1658.91,1.74002,1.51046,0.85462,0.53067,0.58521,0.59845,0.38567,1.46232,1.50911,0.79943,0.00999527,0.00999527,0.00999527
480,1661.47,1.66943,1.48707,0.85985,0.48527,0.63394,0.61153,0.41812,1.40934,1.51344,0.80851,0.00999526,0.00999526,0.00999526
481,1663.93,1.86283,1.45801,0.84911,0.48527,0.63394,0.61153,0.41812,1.40934,1.51344,0.80851,0.00999525,0.00999525,0.00999525
482,1667.08,1.82137,1.41448,0.85022,0.48527,0.63394,0.61153,0.41812,1.40934,1.51344,0.80851,0.00999524,0.00999524,0.00999524
483,1670.12,1.72653,1.42471,0.87734,0.48527,0.63394,0.61153,0.41812,1.40934,1.51344,0.80851,0.00999523,0.00999523,0.00999523
484,1672.62,1.69703,1.41565,0.86611,0.48157,0.59099,0.60383,0.38707,1.45244,1.47652,0.80064,0.00999522,0.00999522,0.00999522
485,1675.33,1.68076,1.42758,0.85735,0.48157,0.59099,0.60383,0.38707,1.45244,1.47652,0.80064,0.00999521,0.00999521,0.00999521
486,1678.19,1.71024,1.43796,0.85771,0.48157,0.59099,0.60383,0.38707,1.45244,1.47652,0.80064,0.0099952,0.0099952,0.0099952
487,1681.06,1.72124,1.45169,0.86235,0.48157,0.59099,0.60383,0.38707,1.45244,1.47652,0.80064,0.00999519,0.00999519,0.00999519
488,1683.92,1.76638,1.45673,0.83995,0.52862,0.5826,0.61269,0.41182,1.4018,1.56803,0.80392,0.00999518,0.00999518,0.00999518
489,1686.5,1.6638,1.33336,0.85022,0.52862,0.5826,0.61269,0.41182,1.4018,1.56803,0.80392,0.00999517,0.00999517,0.00999517
490,1689.24,2.14532,1.55475,0.84982,0.52862,0.5826,0.61269,0.41182,1.4018,1.56803,0.80392,0.00999516,0.00999516,0.00999516
491,1691.98,1.61722,1.34713,0.85288,0.52862,0.5826,0.61269,0.41182,1.4018,1.56803,0.80392,0.00999515,0.00999515,0.00999515
492,1694.78,1.72255,1.44766,0.87819,0.63643,0.52367,0.60023,0.3732,1.53104,1.61324,0.80359,0.00999514,0.00999514,0.00999514
493,1697.94,1.61297,1.37936,0.85929,0.63643,0.52367,0.60023,0.3732,1.53104,1.61324,0.80359,0.00999513,0.00999513,0.00999513
494,1701.09,1.68372,1.44841,0.84627,0.63643,0.52367,0.60023,0.3732,1.53104,1.61324,0.80359,0.00999512,0.00999512,0.00999512
495,1704.1,1.63245,1.40292,0.86229,0.63643,0.52367,0.60023,0.3732,1.53104,1.61324,0.80359,0.00999511,0.00999511,0.00999511
496,1706.98,1.64542,1.36087,0.86075,0.51917,0.58713,0.60228,0.40335,1.40295,1.55314,0.79417,0.0099951,0.0099951,0.0099951
497,1709.82,1.64153,1.3558,0.8522,0.51917,0.58713,0.60228,0.40335,1.40295,1.55314,0.79417,0.00999509,0.00999509,0.00999509
498,1712.68,1.77113,1.43118,0.84789,0.51917,0.58713,0.60228,0.40335,1.40295,1.55314,0.79417,0.00999508,0.00999508,0.00999508
499,1715.41,1.87811,1.45842,0.83683,0.51917,0.58713,0.60228,0.40335,1.40295,1.55314,0.79417,0.00999507,0.00999507,0.00999507
500,1718.34,1.65835,1.28654,0.83441,0.45578,0.59431,0.59258,0.38635,1.42911,1.52025,0.80126,0.00999506,0.00999506,0.00999506
501,1721.21,1.58667,1.39856,0.86767,0.45578,0.59431,0.59258,0.38635,1.42911,1.52025,0.80126,0.00999505,0.00999505,0.00999505
502,1724.29,1.62124,1.36913,0.84929,0.45578,0.59431,0.59258,0.38635,1.42911,1.52025,0.80126,0.00999504,0.00999504,0.00999504
503,1727.38,1.61487,1.36001,0.8643,0.45578,0.59431,0.59258,0.38635,1.42911,1.52025,0.80126,0.00999503,0.00999503,0.00999503
504,1730.66,1.64788,1.42354,0.84304,0.68027,0.52208,0.60808,0.39403,1.48702,1.50273,0.80441,0.00999502,0.00999502,0.00999502
505,1733.54,1.68872,1.38539,0.85506,0.68027,0.52208,0.60808,0.39403,1.48702,1.50273,0.80441,0.00999501,0.00999501,0.00999501
506,1736.39,1.73129,1.40187,0.84501,0.68027,0.52208,0.60808,0.39403,1.48702,1.50273,0.80441,0.009995,0.009995,0.009995
507,1739.47,1.68008,1.37755,0.86306,0.68027,0.52208,0.60808,0.39403,1.48702,1.50273,0.80441,0.00999499,0.00999499,0.00999499
508,1742.81,1.89688,1.42981,0.85356,0.65252,0.51453,0.61632,0.41566,1.33146,1.48404,0.79705,0.00999498,0.00999498,0.00999498
509,1745.75,1.44128,1.22264,0.86128,0.65252,0.51453,0.61632,0.41566,1.33146,1.48404,0.79705,0.00999497,0.00999497,0.00999497
510,1748.52,1.71417,1.35807,0.85823,0.65252,0.51453,0.61632,0.41566,1.33146,1.48404,0.79705,0.00999496,0.00999496,0.00999496
511,1751.03,1.46537,1.29271,0.84164,0.65252,0.51453,0.61632,0.41566,1.33146,1.48404,0.79705,0.00999495,0.00999495,0.00999495
512,1754.11,1.74383,1.48103,0.85031,0.55485,0.58107,0.60956,0.39212,1.51475,1.4936,0.80873,0.00999494,0.00999494,0.00999494
513,1756.87,1.96663,1.44725,0.86913,0.55485,0.58107,0.60956,0.39212,1.51475,1.4936,0.80873,0.00999493,0.00999493,0.00999493
514,1759.75,1.74269,1.32756,0.84852,0.55485,0.58107,0.60956,0.39212,1.51475,1.4936,0.80873,0.00999492,0.00999492,0.00999492
515,1762.3,1.90779,1.43115,0.84576,0.55485,0.58107,0.60956,0.39212,1.51475,1.4936,0.80873,0.00999491,0.00999491,0.00999491
516,1765.58,1.72747,1.3173,0.85622,0.5547,0.60947,0.61602,0.42552,1.3537,1.48562,0.80546,0.0099949,0.0099949,0.0099949
517,1768.15,1.45241,1.22992,0.86148,0.5547,0.60947,0.61602,0.42552,1.3537,1.48562,0.80546,0.00999489,0.00999489,0.00999489
518,1771.08,1.4778,1.22224,0.883,0.5547,0.60947,0.61602,0.42552,1.3537,1.48562,0.80546,0.00999488,0.00999488,0.00999488
519,1774.12,1.71058,1.39692,0.85225,0.5547,0.60947,0.61602,0.42552,1.3537,1.48562,0.80546,0.00999487,0.00999487,0.00999487
520,1776.71,1.63088,1.34835,0.84856,0.46108,0.59872,0.61083,0.40639,1.47203,1.4753,0.80681,0.00999486,0.00999486,0.00999486
521,1779.57,1.71675,1.2998,0.8605,0.46108,0.59872,0.61083,0.40639,1.47203,1.4753,0.80681,0.00999485,0.00999485,0.00999485
522,1782.15,1.8643,1.46248,0.86102,0.46108,0.59872,0.61083,0.40639,1.47203,1.4753,0.80681,0.00999484,0.00999484,0.00999484
523,1784.97,1.75509,1.37949,0.85114,0.46108,0.59872,0.61083,0.40639,1.47203,1.4753,0.80681,0.00999483,0.00999483,0.00999483
524,1787.65,1.61152,1.32128,0.87019,0.52993,0.57678,0.61163,0.42074,1.36055,1.52182,0.80844,0.00999482,0.00999482,0.00999482
525,1790.32,1.55399,1.25147,0.84928,0.52993,0.57678,0.61163,0.42074,1.36055,1.52182,0.80844,0.00999481,0.00999481,0.00999481
526,1792.84,1.56234,1.29632,0.857,0.52993,0.57678,0.61163,0.42074,1.36055,1.52182,0.80844,0.0099948,0.0099948,0.0099948
527,1795.33,1.58122,1.31094,0.8674,0.52993,0.57678,0.61163,0.42074,1.36055,1.52182,0.80844,0.00999479,0.00999479,0.00999479
528,1798.29,1.48383,1.27659,0.85263,0.69567,0.52155,0.62084,0.42231,1.37121,1.45728,0.80021,0.00999478,0.00999478,0.00999478
529,1801.35,2.06387,1.45735,0.85825,0.69567,0.52155,0.62084,0.42231,1.37121,1.45728,0.80021,0.00999477,0.00999477,0.00999477
530,1804.05,2.11181,1.4138,0.83644,0.69567,0.52155,0.62084,0.42231,1.37121,1.45728,0.80021,0.00999476,0.00999476,0.00999476
531,1806.85,1.69464,1.37368,0.85444,0.69567,0.52155,0.62084,0.42231,1.37121,1.45728,0.80021,0.00999475,0.00999475,0.00999475
532,1809.71,1.91789,1.39237,0.85657,0.54949,0.55667,0.60874,0.41364,1.37579,1.5058,0.80653,0.00999474,0.00999474,0.00999474
533,1812.39,1.68829,1.30909,0.86822,0.54949,0.55667,0.60874,0.41364,1.37579,1.5058,0.80653,0.00999473,0.00999473,0.00999473
534,1815.07,1.6411,1.33091,0.86534,0.54949,0.55667,0.60874,0.41364,1.37579,1.5058,0.80653,0.00999472,0.00999472,0.00999472
535,1817.54,1.59554,1.22215,0.85721,0.54949,0.55667,0.60874,0.41364,1.37579,1.5058,0.80653,0.00999471,0.00999471,0.00999471
536,1820.39,1.66114,1.41149,0.84294,0.47227,0.61148,0.61674,0.40802,1.47692,1.45251,0.797,0.0099947,0.0099947,0.0099947
537,1823.6,1.71043,1.26681,0.86035,0.47227,0.61148,0.61674,0.40802,1.47692,1.45251,0.797,0.00999469,0.00999469,0.00999469
538,1826.55,2.02023,1.36757,0.82721,0.47227,0.61148,0.61674,0.40802,1.47692,1.45251,0.797,0.00999468,0.00999468,0.00999468
539,1829.54,1.79951,1.2766,0.84303,0.47227,0.61148,0.61674,0.40802,1.47692,1.45251,0.797,0.00999467,0.00999467,0.00999467
540,1832.45,1.75442,1.35189,0.86159,0.51377,0.60391,0.56689,0.40891,1.29155,1.53579,0.79852,0.00999466,0.00999466,0.00999466
541,1835.75,1.58899,1.31874,0.85014,0.51377,0.60391,0.56689,0.40891,1.29155,1.53579,0.79852,0.00999465,0.00999465,0.00999465
542,1838.7,1.64321,1.3521,0.84564,0.51377,0.60391,0.56689,0.40891,1.29155,1.53579,0.79852,0.00999464,0.00999464,0.00999464
543,1841.54,1.5672,1.3212,0.86761,0.51377,0.60391,0.56689,0.40891,1.29155,1.53579,0.79852,0.00999463,0.00999463,0.00999463
544,1844.18,1.56914,1.26326,0.84408,0.57299,0.56138,0.59781,0.39636,1.56908,1.49069,0.80123,0.00999462,0.00999462,0.00999462
545,1847.04,1.75957,1.26407,0.83754,0.57299,0.56138,0.59781,0.39636,1.56908,1.49069,0.80123,0.00999461,0.00999461,0.00999461
546,1849.7,1.68415,1.2237,0.83475,0.57299,0.56138,0.59781,0.39636,1.56908,1.49069,0.80123,0.0099946,0.0099946,0.0099946
547,1852.45,1.80227,1.32246,0.84086,0.57299,0.56138,0.59781,0.39636,1.56908,1.49069,0.80123,0.00999459,0.00999459,0.00999459
548,1855.46,1.6662,1.25947,0.83762,0.48297,0.59812,0.57721,0.38533,1.3579,1.55938,0.79415,0.00999458,0.00999458,0.00999458
549,1858.23,1.74779,1.34084,0.84358,0.48297,0.59812,0.57721,0.38533,1.3579,1.55938,0.79415,0.00999457,0.00999457,0.00999457
550,1861.33,1.73761,1.48307,0.86542,0.48297,0.59812,0.57721,0.38533,1.3579,1.55938,0.79415,0.00999456,0.00999456,0.00999456
551,1863.86,1.78178,1.41559,0.85105,0.48297,0.59812,0.57721,0.38533,1.3579,1.55938,0.79415,0.00999456,0.00999456,0.00999456
552,1867.21,1.8734,1.49066,0.82958,0.70246,0.51171,0.60434,0.42113,1.37559,1.4277,0.79579,0.00999455,0.00999455,0.00999455
553,1870.23,1.62785,1.28786,0.84679,0.70246,0.51171,0.60434,0.42113,1.37559,1.4277,0.79579,0.00999454,0.00999454,0.00999454
554,1873.26,1.50025,1.21069,0.83735,0.70246,0.51171,0.60434,0.42113,1.37559,1.4277,0.79579,0.00999453,0.00999453,0.00999453
555,1875.98,1.54508,1.26047,0.84143,0.70246,0.51171,0.60434,0.42113,1.37559,1.4277,0.79579,0.00999452,0.00999452,0.00999452
556,1878.97,1.44828,1.28054,0.83175,0.43754,0.66795,0.59431,0.39876,1.41484,1.53488,0.79816,0.00999451,0.00999451,0.00999451
557,1881.5,1.61888,1.34032,0.8403,0.43754,0.66795,0.59431,0.39876,1.41484,1.53488,0.79816,0.0099945,0.0099945,0.0099945
558,1884.51,1.67164,1.33793,0.84472,0.43754,0.66795,0.59431,0.39876,1.41484,1.53488,0.79816,0.00999449,0.00999449,0.00999449
559,1888.21,1.62223,1.38092,0.84679,0.43754,0.66795,0.59431,0.39876,1.41484,1.53488,0.79816,0.00999448,0.00999448,0.00999448
560,1891.06,1.5633,1.27803,0.85504,0.62711,0.53379,0.60656,0.40281,1.40026,1.43868,0.79156,0.00999447,0.00999447,0.00999447
561,1893.58,1.62181,1.25827,0.84715,0.62711,0.53379,0.60656,0.40281,1.40026,1.43868,0.79156,0.00999446,0.00999446,0.00999446
