epoch	time	train/box_loss	train/cls_loss	train/dfl_loss	metrics/precision(B)	metrics/recall(B)	metrics/mAP50(B)	metrics/mAP50-95(B)	val/box_loss	val/cls_loss	val/dfl_loss	lr/pg0	lr/pg1	lr/pg2
379	831,469	1,54505	2,04239	0,8421	0,5333	0,40894	0,42451	0,2882	1,52726	2,43033	0,81547	0,000136595	0,000136595	0,000136595
380	833,134	1,67244	2,13447	0,828	0,4915	0,40742	0,42423	0,28659	1,51088	2,42368	0,81237	0,000136475	0,000136475	0,000136475
381	834,562	1,6205	2,11731	0,84742	0,4915	0,40742	0,42423	0,28659	1,51088	2,42368	0,81237	0,000136354	0,000136354	0,000136354
382	836,045	1,93767	2,39858	0,86451	0,4915	0,40742	0,42423	0,28659	1,51088	2,42368	0,81237	0,000136234	0,000136234	0,000136234
383	837,499	1,45836	2,06639	0,84225	0,4915	0,40742	0,42423	0,28659	1,51088	2,42368	0,81237	0,000136114	0,000136114	0,000136114
384	839,193	1,6672	2,00911	0,84282	0,46065	0,43732	0,43564	0,29521	1,48398	2,41474	0,81095	0,000135994	0,000135994	0,000135994
385	840,791	1,52624	2,03739	0,84365	0,46065	0,43732	0,43564	0,29521	1,48398	2,41474	0,81095	0,000135874	0,000135874	0,000135874
386	842,163	1,50779	1,99265	0,82296	0,46065	0,43732	0,43564	0,29521	1,48398	2,41474	0,81095	0,000135754	0,000135754	0,000135754
387	843,808	1,55954	2,07269	0,8479	0,46065	0,43732	0,43564	0,29521	1,48398	2,41474	0,81095	0,000135634	0,000135634	0,000135634
388	845,334	1,60335	2,26146	0,8506	0,49524	0,43416	0,43893	0,30375	1,45888	2,41028	0,81214	0,000135514	0,000135514	0,000135514
389	846,861	1,77559	2,21141	0,86738	0,49524	0,43416	0,43893	0,30375	1,45888	2,41028	0,81214	0,000135393	0,000135393	0,000135393
390	848,347	1,64303	2,08442	0,84993	0,49524	0,43416	0,43893	0,30375	1,45888	2,41028	0,81214	0,000135273	0,000135273	0,000135273
391	849,799	1,60036	2,00277	0,84527	0,49524	0,43416	0,43893	0,30375	1,45888	2,41028	0,81214	0,000135153	0,000135153	0,000135153
392	851,493	1,61978	2,14383	0,84588	0,49093	0,44544	0,44897	0,3183	1,45264	2,38394	0,81334	0,000135033	0,000135033	0,000135033
393	852,937	1,58733	2,00904	0,85498	0,49093	0,44544	0,44897	0,3183	1,45264	2,38394	0,81334	0,000134913	0,000134913	0,000134913
394	854,27	1,38559	1,96077	0,84709	0,49093	0,44544	0,44897	0,3183	1,45264	2,38394	0,81334	0,000134793	0,000134793	0,000134793
395	855,74	1,42767	2,11066	0,87005	0,49093	0,44544	0,44897	0,3183	1,45264	2,38394	0,81334	0,000134673	0,000134673	0,000134673
396	857,444	1,54184	1,83749	0,8321	0,48533	0,45009	0,45141	0,31073	1,4986	2,36161	0,81638	0,000134553	0,000134553	0,000134553
397	859,021	1,65522	2,18354	0,86202	0,48533	0,45009	0,45141	0,31073	1,4986	2,36161	0,81638	0,000134432	0,000134432	0,000134432
398	860,549	1,54169	2,02235	0,84384	0,48533	0,45009	0,45141	0,31073	1,4986	2,36161	0,81638	0,000134312	0,000134312	0,000134312
399	862,276	1,5346	2,10694	0,85283	0,48533	0,45009	0,45141	0,31073	1,4986	2,36161	0,81638	0,000134192	0,000134192	0,000134192
400	864,177	1,5189	2,02559	0,85179	0,49434	0,45344	0,45881	0,31719	1,52742	2,34424	0,81721	0,000134072	0,000134072	0,000134072
401	866,043	1,70406	2,0824	0,84597	0,49434	0,45344	0,45881	0,31719	1,52742	2,34424	0,81721	0,000133952	0,000133952	0,000133952
402	868,094	1,66636	2,06767	0,85204	0,49434	0,45344	0,45881	0,31719	1,52742	2,34424	0,81721	0,000133832	0,000133832	0,000133832
403	870,049	1,72238	2,14634	0,84956	0,49434	0,45344	0,45881	0,31719	1,52742	2,34424	0,81721	0,000133712	0,000133712	0,000133712
404	871,848	1,64861	2,01129	0,85504	0,49941	0,45817	0,46232	0,3178	1,52008	2,3302	0,81514	0,000133592	0,000133592	0,000133592
405	873,567	1,44836	1,99806	0,84451	0,49941	0,45817	0,46232	0,3178	1,52008	2,3302	0,81514	0,000133472	0,000133472	0,000133472
406	875,465	1,46617	2,0052	0,84851	0,49941	0,45817	0,46232	0,3178	1,52008	2,3302	0,81514	0,000133351	0,000133351	0,000133351
407	877,245	1,78573	2,06635	0,84819	0,49941	0,45817	0,46232	0,3178	1,52008	2,3302	0,81514	0,000133231	0,000133231	0,000133231
408	878,968	1,36018	1,94319	0,85656	0,46106	0,46145	0,47411	0,32907	1,49713	2,30918	0,81208	0,000133111	0,000133111	0,000133111
409	880,808	1,97346	2,18114	0,85724	0,46106	0,46145	0,47411	0,32907	1,49713	2,30918	0,81208	0,000132991	0,000132991	0,000132991
410	882,592	1,76401	2,26737	0,84344	0,46106	0,46145	0,47411	0,32907	1,49713	2,30918	0,81208	0,000132871	0,000132871	0,000132871
411	884,374	1,60809	2,06691	0,84383	0,46106	0,46145	0,47411	0,32907	1,49713	2,30918	0,81208	0,000132751	0,000132751	0,000132751
412	886,274	1,65935	2,1914	0,88229	0,47259	0,48926	0,47453	0,32832	1,50462	2,28665	0,80942	0,000132631	0,000132631	0,000132631
413	887,96	1,44204	1,88569	0,8346	0,47259	0,48926	0,47453	0,32832	1,50462	2,28665	0,80942	0,000132511	0,000132511	0,000132511
414	889,661	1,52578	2,16381	0,84139	0,47259	0,48926	0,47453	0,32832	1,50462	2,28665	0,80942	0,00013239	0,00013239	0,00013239
415	891,333	1,56982	2,03549	0,83314	0,47259	0,48926	0,47453	0,32832	1,50462	2,28665	0,80942	0,00013227	0,00013227	0,00013227
416	893,089	1,49507	2,11178	0,83966	0,50988	0,49456	0,4748	0,32008	1,519	2,26244	0,80721	0,00013215	0,00013215	0,00013215
417	894,774	1,55673	1,97485	0,83447	0,50988	0,49456	0,4748	0,32008	1,519	2,26244	0,80721	0,00013203	0,00013203	0,00013203
418	896,351	1,53022	1,88265	0,84659	0,50988	0,49456	0,4748	0,32008	1,519	2,26244	0,80721	0,00013191	0,00013191	0,00013191
419	898,069	1,53591	2,12599	0,85561	0,50988	0,49456	0,4748	0,32008	1,519	2,26244	0,80721	0,00013179	0,00013179	0,00013179
420	899,747	1,47793	2,02031	0,86129	0,53288	0,48784	0,47528	0,32785	1,50814	2,22582	0,80575	0,00013167	0,00013167	0,00013167
421	901,675	1,72755	2,1653	0,84472	0,53288	0,48784	0,47528	0,32785	1,50814	2,22582	0,80575	0,00013155	0,00013155	0,00013155
422	903,432	1,67629	1,94663	0,8441	0,53288	0,48784	0,47528	0,32785	1,50814	2,22582	0,80575	0,000131429	0,000131429	0,000131429
423	905,123	1,54437	1,95737	0,8397	0,53288	0,48784	0,47528	0,32785	1,50814	2,22582	0,80575	0,000131309	0,000131309	0,000131309
424	906,86	1,5843	2,02584	0,83984	0,53105	0,50066	0,4757	0,3359	1,46712	2,1989	0,80504	0,000131189	0,000131189	0,000131189
425	908,545	1,60714	2,09908	0,85089	0,53105	0,50066	0,4757	0,3359	1,46712	2,1989	0,80504	0,000131069	0,000131069	0,000131069
426	910,208	1,40507	1,92517	0,83038	0,53105	0,50066	0,4757	0,3359	1,46712	2,1989	0,80504	0,000130949	0,000130949	0,000130949
427	911,887	1,57836	1,94953	0,83931	0,53105	0,50066	0,4757	0,3359	1,46712	2,1989	0,80504	0,000130829	0,000130829	0,000130829
428	913,638	1,60798	2,00505	0,84981	0,45258	0,50334	0,47364	0,33928	1,45328	2,1751	0,80686	0,000130709	0,000130709	0,000130709
429	915,318	1,66389	2,00147	0,83032	0,45258	0,50334	0,47364	0,33928	1,45328	2,1751	0,80686	0,000130589	0,000130589	0,000130589
430	917,099	1,45085	1,96544	0,84499	0,45258	0,50334	0,47364	0,33928	1,45328	2,1751	0,80686	0,000130469	0,000130469	0,000130469
431	918,789	1,4041	1,90726	0,83649	0,45258	0,50334	0,47364	0,33928	1,45328	2,1751	0,80686	0,000130348	0,000130348	0,000130348
432	920,604	2,11295	2,34351	0,87948	0,44482	0,51835	0,47441	0,34332	1,46392	2,16275	0,80837	0,000130228	0,000130228	0,000130228
433	922,426	1,53625	1,88372	0,83078	0,44482	0,51835	0,47441	0,34332	1,46392	2,16275	0,80837	0,000130108	0,000130108	0,000130108
434	924,062	1,40894	1,97418	0,83412	0,44482	0,51835	0,47441	0,34332	1,46392	2,16275	0,80837	0,000129988	0,000129988	0,000129988
435	925,849	1,57931	1,92185	0,85313	0,44482	0,51835	0,47441	0,34332	1,46392	2,16275	0,80837	0,000129868	0,000129868	0,000129868
436	927,707	1,66755	1,98754	0,84651	0,45957	0,4712	0,48026	0,34537	1,47688	2,16039	0,80864	0,000129748	0,000129748	0,000129748
437	929,489	1,48391	1,89519	0,83097	0,45957	0,4712	0,48026	0,34537	1,47688	2,16039	0,80864	0,000129628	0,000129628	0,000129628
438	931,483	1,71827	2,06631	0,85128	0,45957	0,4712	0,48026	0,34537	1,47688	2,16039	0,80864	0,000129508	0,000129508	0,000129508
439	933,201	1,57206	1,94338	0,85701	0,45957	0,4712	0,48026	0,34537	1,47688	2,16039	0,80864	0,000129387	0,000129387	0,000129387
440	935,201	1,60332	2,07535	0,83426	0,44999	0,48977	0,48092	0,34252	1,4808	2,17263	0,80816	0,000129267	0,000129267	0,000129267
441	937,021	1,53874	1,95778	0,84866	0,44999	0,48977	0,48092	0,34252	1,4808	2,17263	0,80816	0,000129147	0,000129147	0,000129147
442	938,775	1,46976	1,94951	0,84097	0,44999	0,48977	0,48092	0,34252	1,4808	2,17263	0,80816	0,000129027	0,000129027	0,000129027
443	940,511	1,58091	2,05035	0,85614	0,44999	0,48977	0,48092	0,34252	1,4808	2,17263	0,80816	0,000128907	0,000128907	0,000128907
444	942,385	1,42399	1,85477	0,83464	0,43934	0,48843	0,48181	0,33701	1,48218	2,17691	0,80722	0,000128787	0,000128787	0,000128787
445	944,153	1,51756	1,98182	0,84636	0,43934	0,48843	0,48181	0,33701	1,48218	2,17691	0,80722	0,000128667	0,000128667	0,000128667
446	945,797	1,58352	2,01816	0,83476	0,43934	0,48843	0,48181	0,33701	1,48218	2,17691	0,80722	0,000128547	0,000128547	0,000128547
447	947,569	1,5049	2,08035	0,84845	0,43934	0,48843	0,48181	0,33701	1,48218	2,17691	0,80722	0,000128426	0,000128426	0,000128426
448	949,276	1,70339	2,04024	0,84905	0,4454	0,48685	0,4901	0,34308	1,4758	2,16692	0,80594	0,000128306	0,000128306	0,000128306
449	951,071	1,80943	2,04116	0,83396	0,4454	0,48685	0,4901	0,34308	1,4758	2,16692	0,80594	0,000128186	0,000128186	0,000128186
450	952,911	1,48273	1,90482	0,84497	0,4454	0,48685	0,4901	0,34308	1,4758	2,16692	0,80594	0,000128066	0,000128066	0,000128066
451	954,561	1,34073	1,8249	0,83909	0,4454	0,48685	0,4901	0,34308	1,4758	2,16692	0,80594	0,000127946	0,000127946	0,000127946
452	956,331	1,87362	2,14086	0,85545	0,4854	0,52767	0,48841	0,33906	1,48052	2,13647	0,80467	0,000127826	0,000127826	0,000127826
453	958,498	1,49377	1,86846	0,8549	0,4854	0,52767	0,48841	0,33906	1,48052	2,13647	0,80467	0,000127706	0,000127706	0,000127706
454	960,22	1,50314	1,9075	0,83082	0,4854	0,52767	0,48841	0,33906	1,48052	2,13647	0,80467	0,000127586	0,000127586	0,000127586
455	961,943	1,55998	1,89431	0,84389	0,4854	0,52767	0,48841	0,33906	1,48052	2,13647	0,80467	0,000127466	0,000127466	0,000127466
456	963,775	1,45819	1,82711	0,83994	0,51705	0,52621	0,50511	0,34333	1,47543	2,10223	0,80467	0,000127345	0,000127345	0,000127345
457	965,578	1,61446	1,99435	0,84245	0,51705	0,52621	0,50511	0,34333	1,47543	2,10223	0,80467	0,000127225	0,000127225	0,000127225
458	967,303	1,50252	1,7919	0,82839	0,51705	0,52621	0,50511	0,34333	1,47543	2,10223	0,80467	0,000127105	0,000127105	0,000127105
459	969,109	1,52035	1,85802	0,83565	0,51705	0,52621	0,50511	0,34333	1,47543	2,10223	0,80467	0,000126985	0,000126985	0,000126985
460	971,023	1,56814	1,86383	0,84048	0,57023	0,45796	0,50459	0,34994	1,4602	2,06969	0,8056	0,000126865	0,000126865	0,000126865
461	972,751	1,78503	2,12083	0,83779	0,57023	0,45796	0,50459	0,34994	1,4602	2,06969	0,8056	0,000126745	0,000126745	0,000126745
462	974,567	1,6337	1,95254	0,84702	0,57023	0,45796	0,50459	0,34994	1,4602	2,06969	0,8056	0,000126625	0,000126625	0,000126625
463	976,241	1,45335	1,78388	0,82936	0,57023	0,45796	0,50459	0,34994	1,4602	2,06969	0,8056	0,000126505	0,000126505	0,000126505
464	978,029	1,92033	2,04861	0,84471	0,55835	0,45717	0,49974	0,354	1,46312	2,05351	0,80696	0,000126384	0,000126384	0,000126384
465	979,812	1,71861	2,10497	0,83022	0,55835	0,45717	0,49974	0,354	1,46312	2,05351	0,80696	0,000126264	0,000126264	0,000126264
466	981,56	1,50422	1,97896	0,84405	0,55835	0,45717	0,49974	0,354	1,46312	2,05351	0,80696	0,000126144	0,000126144	0,000126144
467	983,627	1,68371	2,1169	0,85294	0,55835	0,45717	0,49974	0,354	1,46312	2,05351	0,80696	0,000126024	0,000126024	0,000126024
468	985,481	1,81419	2,11916	0,84237	0,5567	0,48727	0,5021	0,35914	1,47088	2,05745	0,80791	0,000125904	0,000125904	0,000125904
469	987,301	1,5775	2,07737	0,84446	0,5567	0,48727	0,5021	0,35914	1,47088	2,05745	0,80791	0,000125784	0,000125784	0,000125784
470	989,015	1,40183	1,79276	0,8448	0,5567	0,48727	0,5021	0,35914	1,47088	2,05745	0,80791	0,000125664	0,000125664	0,000125664
471	990,812	1,58427	1,90768	0,83575	0,5567	0,48727	0,5021	0,35914	1,47088	2,05745	0,80791	0,000125544	0,000125544	0,000125544
472	992,458	1,32635	1,82679	0,85384	0,51894	0,55332	0,51456	0,36382	1,47503	2,07547	0,80829	0,000125423	0,000125423	0,000125423
473	994,641	1,97555	2,09784	0,85523	0,51894	0,55332	0,51456	0,36382	1,47503	2,07547	0,80829	0,000125303	0,000125303	0,000125303
474	996,716	1,79027	1,9991	0,84506	0,51894	0,55332	0,51456	0,36382	1,47503	2,07547	0,80829	0,000125183	0,000125183	0,000125183
475	998,605	1,46623	1,7969	0,83201	0,51894	0,55332	0,51456	0,36382	1,47503	2,07547	0,80829	0,000125063	0,000125063	0,000125063
476	1000,44	1,7293	1,86706	0,82968	0,48077	0,56947	0,52007	0,35784	1,46976	2,09105	0,80628	0,000124943	0,000124943	0,000124943
477	1002,33	1,5445	1,75416	0,84599	0,48077	0,56947	0,52007	0,35784	1,46976	2,09105	0,80628	0,000124823	0,000124823	0,000124823
478	1004,18	1,46015	1,80496	0,83636	0,48077	0,56947	0,52007	0,35784	1,46976	2,09105	0,80628	0,000124703	0,000124703	0,000124703
479	1005,94	1,36925	1,65822	0,83872	0,48077	0,56947	0,52007	0,35784	1,46976	2,09105	0,80628	0,000124583	0,000124583	0,000124583
480	1007,89	1,45965	1,88152	0,84179	0,50702	0,53623	0,50061	0,35195	1,46465	2,0918	0,80429	0,000124463	0,000124463	0,000124463
481	1009,89	1,63579	1,96211	0,84445	0,50702	0,53623	0,50061	0,35195	1,46465	2,0918	0,80429	0,000124342	0,000124342	0,000124342
482	1011,69	1,54377	1,8389	0,85001	0,50702	0,53623	0,50061	0,35195	1,46465	2,0918	0,80429	0,000124222	0,000124222	0,000124222
483	1013,51	1,39597	1,73143	0,82228	0,50702	0,53623	0,50061	0,35195	1,46465	2,0918	0,80429	0,000124102	0,000124102	0,000124102
484	1015,37	1,68568	1,95285	0,84498	0,50765	0,5372	0,4971	0,35069	1,46567	2,08789	0,80286	0,000123982	0,000123982	0,000123982
485	1017,3	1,69125	1,99888	0,83978	0,50765	0,5372	0,4971	0,35069	1,46567	2,08789	0,80286	0,000123862	0,000123862	0,000123862
486	1019,02	1,41518	1,74851	0,83678	0,50765	0,5372	0,4971	0,35069	1,46567	2,08789	0,80286	0,000123742	0,000123742	0,000123742
487	1020,78	1,43245	1,71111	0,82542	0,50765	0,5372	0,4971	0,35069	1,46567	2,08789	0,80286	0,000123622	0,000123622	0,000123622
488	1022,81	1,49866	1,82049	0,83033	0,50761	0,55322	0,51971	0,36396	1,46277	2,06772	0,80215	0,000123502	0,000123502	0,000123502
489	1024,72	1,4079	1,67728	0,82075	0,50761	0,55322	0,51971	0,36396	1,46277	2,06772	0,80215	0,000123381	0,000123381	0,000123381
490	1026,48	1,42383	1,72235	0,83428	0,50761	0,55322	0,51971	0,36396	1,46277	2,06772	0,80215	0,000123261	0,000123261	0,000123261
491	1028,58	1,62162	1,93551	0,84417	0,50761	0,55322	0,51971	0,36396	1,46277	2,06772	0,80215	0,000123141	0,000123141	0,000123141
492	1030,56	1,63477	1,95269	0,8268	0,50898	0,57014	0,51869	0,36344	1,42766	2,05291	0,80072	0,000123021	0,000123021	0,000123021
493	1032,52	1,67876	2,08384	0,84716	0,50898	0,57014	0,51869	0,36344	1,42766	2,05291	0,80072	0,000122901	0,000122901	0,000122901
494	1034,38	1,56079	1,9481	0,85033	0,50898	0,57014	0,51869	0,36344	1,42766	2,05291	0,80072	0,000122781	0,000122781	0,000122781
495	1036,31	1,61776	2,01547	0,85583	0,50898	0,57014	0,51869	0,36344	1,42766	2,05291	0,80072	0,000122661	0,000122661	0,000122661
496	1038,2	1,50212	1,86522	0,83199	0,51453	0,48477	0,51986	0,36511	1,41879	2,05113	0,80036	0,000122541	0,000122541	0,000122541
497	1039,97	1,47698	1,76364	0,83737	0,51453	0,48477	0,51986	0,36511	1,41879	2,05113	0,80036	0,00012242	0,00012242	0,00012242
498	1041,82	1,56123	1,86932	0,83488	0,51453	0,48477	0,51986	0,36511	1,41879	2,05113	0,80036	0,0001223	0,0001223	0,0001223
499	1043,52	1,45282	1,81433	0,82111	0,51453	0,48477	0,51986	0,36511	1,41879	2,05113	0,80036	0,00012218	0,00012218	0,00012218
500	1045,39	1,55402	1,91176	0,83678	0,5167	0,48126	0,52563	0,36757	1,41247	2,05399	0,79977	0,00012206	0,00012206	0,00012206
501	1047,23	1,60268	1,99802	0,84056	0,5167	0,48126	0,52563	0,36757	1,41247	2,05399	0,79977	0,00012194	0,00012194	0,00012194
502	1048,9	1,3594	1,69279	0,82895	0,5167	0,48126	0,52563	0,36757	1,41247	2,05399	0,79977	0,00012182	0,00012182	0,00012182
503	1050,78	1,39716	1,63984	0,83162	0,5167	0,48126	0,52563	0,36757	1,41247	2,05399	0,79977	0,0001217	0,0001217	0,0001217
504	1052,67	1,51555	1,8911	0,84597	0,52616	0,48574	0,51542	0,37448	1,41835	2,05343	0,80079	0,00012158	0,00012158	0,00012158
505	1054,34	1,32405	1,74076	0,84023	0,52616	0,48574	0,51542	0,37448	1,41835	2,05343	0,80079	0,00012146	0,00012146	0,00012146
506	1056,13	1,55717	1,85435	0,84909	0,52616	0,48574	0,51542	0,37448	1,41835	2,05343	0,80079	0,000121339	0,000121339	0,000121339
507	1057,97	1,46541	1,76231	0,82022	0,52616	0,48574	0,51542	0,37448	1,41835	2,05343	0,80079	0,000121219	0,000121219	0,000121219
508	1059,97	1,71971	2,00172	0,84575	0,53728	0,52587	0,51645	0,36919	1,44152	2,0548	0,80266	0,000121099	0,000121099	0,000121099
509	1061,7	1,37135	1,69272	0,84946	0,53728	0,52587	0,51645	0,36919	1,44152	2,0548	0,80266	0,000120979	0,000120979	0,000120979
510	1063,49	1,41379	1,75207	0,85112	0,53728	0,52587	0,51645	0,36919	1,44152	2,0548	0,80266	0,000120859	0,000120859	0,000120859
511	1065,37	1,69604	2,01224	0,85624	0,53728	0,52587	0,51645	0,36919	1,44152	2,0548	0,80266	0,000120739	0,000120739	0,000120739
512	1067,26	1,61679	1,95127	0,84308	0,56642	0,44694	0,51856	0,36572	1,4745	2,04749	0,80321	0,000120619	0,000120619	0,000120619
513	1069,11	1,5574	1,93014	0,84217	0,56642	0,44694	0,51856	0,36572	1,4745	2,04749	0,80321	0,000120499	0,000120499	0,000120499
514	1070,89	1,41728	1,7209	0,83451	0,56642	0,44694	0,51856	0,36572	1,4745	2,04749	0,80321	0,000120378	0,000120378	0,000120378
515	1072,75	1,5871	1,88757	0,84726	0,56642	0,44694	0,51856	0,36572	1,4745	2,04749	0,80321	0,000120258	0,000120258	0,000120258
516	1074,62	1,55625	1,83027	0,84379	0,52211	0,48333	0,51599	0,36813	1,4869	2,04353	0,80338	0,000120138	0,000120138	0,000120138
517	1076,39	1,40425	1,75499	0,83263	0,52211	0,48333	0,51599	0,36813	1,4869	2,04353	0,80338	0,000120018	0,000120018	0,000120018
518	1078,11	1,40873	1,7999	0,82847	0,52211	0,48333	0,51599	0,36813	1,4869	2,04353	0,80338	0,000119898	0,000119898	0,000119898
519	1079,92	1,38915	1,71749	0,84495	0,52211	0,48333	0,51599	0,36813	1,4869	2,04353	0,80338	0,000119778	0,000119778	0,000119778
520	1081,88	1,81802	2,04494	0,84206	0,52032	0,48536	0,51689	0,36712	1,47577	2,03912	0,80268	0,000119658	0,000119658	0,000119658
521	1083,74	1,52019	1,75156	0,84266	0,52032	0,48536	0,51689	0,36712	1,47577	2,03912	0,80268	0,000119538	0,000119538	0,000119538
522	1085,49	1,4325	1,80244	0,84299	0,52032	0,48536	0,51689	0,36712	1,47577	2,03912	0,80268	0,000119417	0,000119417	0,000119417
523	1087,19	1,42036	1,67168	0,83385	0,52032	0,48536	0,51689	0,36712	1,47577	2,03912	0,80268	0,000119297	0,000119297	0,000119297
524	1088,99	1,71097	1,91768	0,83281	0,52058	0,48446	0,51735	0,37197	1,45214	2,04293	0,80233	0,000119177	0,000119177	0,000119177
525	1090,74	1,4892	1,759	0,82684	0,52058	0,48446	0,51735	0,37197	1,45214	2,04293	0,80233	0,000119057	0,000119057	0,000119057
526	1092,5	1,69888	1,91286	0,85514	0,52058	0,48446	0,51735	0,37197	1,45214	2,04293	0,80233	0,000118937	0,000118937	0,000118937
527	1094,23	1,54261	1,82057	0,82993	0,52058	0,48446	0,51735	0,37197	1,45214	2,04293	0,80233	0,000118817	0,000118817	0,000118817
528	1096,13	1,69494	1,84513	0,83035	0,51139	0,50535	0,53509	0,38894	1,43286	2,03908	0,80036	0,000118697	0,000118697	0,000118697
529	1097,92	1,4177	1,66295	0,84443	0,51139	0,50535	0,53509	0,38894	1,43286	2,03908	0,80036	0,000118577	0,000118577	0,000118577
530	1099,91	1,62311	1,8186	0,83372	0,51139	0,50535	0,53509	0,38894	1,43286	2,03908	0,80036	0,000118457	0,000118457	0,000118457
531	1101,59	1,4813	1,6829	0,82103	0,51139	0,50535	0,53509	0,38894	1,43286	2,03908	0,80036	0,000118336	0,000118336	0,000118336
532	1103,48	1,47438	1,75853	0,85075	0,53852	0,56131	0,53524	0,37135	1,42838	2,02802	0,7986	0,000118216	0,000118216	0,000118216
533	1105,17	1,41989	1,72412	0,84182	0,53852	0,56131	0,53524	0,37135	1,42838	2,02802	0,7986	0,000118096	0,000118096	0,000118096
534	1107,24	1,84426	1,93788	0,84467	0,53852	0,56131	0,53524	0,37135	1,42838	2,02802	0,7986	0,000117976	0,000117976	0,000117976
535	1109,32	2,09245	2,06936	0,86229	0,53852	0,56131	0,53524	0,37135	1,42838	2,02802	0,7986	0,000117856	0,000117856	0,000117856
536	1111,02	1,42038	1,72896	0,8517	0,54357	0,5142	0,53425	0,37329	1,4262	2,03334	0,79772	0,000117736	0,000117736	0,000117736
537	1112,77	1,52643	1,83995	0,84086	0,54357	0,5142	0,53425	0,37329	1,4262	2,03334	0,79772	0,000117616	0,000117616	0,000117616
538	1114,48	1,74767	1,86572	0,83856	0,54357	0,5142	0,53425	0,37329	1,4262	2,03334	0,79772	0,000117496	0,000117496	0,000117496
539	1116,46	1,95267	2,05445	0,86325	0,54357	0,5142	0,53425	0,37329	1,4262	2,03334	0,79772	0,000117375	0,000117375	0,000117375
540	1118,2	1,62399	1,84653	0,83441	0,541	0,51149	0,53338	0,37404	1,42572	2,03878	0,7972	0,000117255	0,000117255	0,000117255
541	1119,97	1,74993	1,8773	0,83009	0,541	0,51149	0,53338	0,37404	1,42572	2,03878	0,7972	0,000117135	0,000117135	0,000117135
542	1121,61	1,35337	1,58379	0,83057	0,541	0,51149	0,53338	0,37404	1,42572	2,03878	0,7972	0,000117015	0,000117015	0,000117015
543	1123,25	1,38746	1,63867	0,8316	0,541	0,51149	0,53338	0,37404	1,42572	2,03878	0,7972	0,000116895	0,000116895	0,000116895
544	1125,21	1,89415	1,97849	0,84715	0,53882	0,51167	0,53829	0,3765	1,41511	2,03746	0,79737	0,000116775	0,000116775	0,000116775
545	1126,92	1,44911	1,6929	0,83433	0,53882	0,51167	0,53829	0,3765	1,41511	2,03746	0,79737	0,000116655	0,000116655	0,000116655
546	1128,63	1,48312	1,70545	0,83962	0,53882	0,51167	0,53829	0,3765	1,41511	2,03746	0,79737	0,000116535	0,000116535	0,000116535
547	1130,36	1,53085	1,71808	0,83742	0,53882	0,51167	0,53829	0,3765	1,41511	2,03746	0,79737	0,000116414	0,000116414	0,000116414
548	1131,95	1,36257	1,59288	0,83612	0,52533	0,49896	0,53974	0,38454	1,4136	2,03348	0,79868	0,000116294	0,000116294	0,000116294
549	1133,66	1,44183	1,76364	0,83425	0,52533	0,49896	0,53974	0,38454	1,4136	2,03348	0,79868	0,000116174	0,000116174	0,000116174
550	1135,37	1,57455	1,84557	0,82796	0,52533	0,49896	0,53974	0,38454	1,4136	2,03348	0,79868	0,000116054	0,000116054	0,000116054
551	1137,25	1,43773	1,79382	0,83709	0,52533	0,49896	0,53974	0,38454	1,4136	2,03348	0,79868	0,000115934	0,000115934	0,000115934
552	1138,9	1,33683	1,76727	0,84939	0,55355	0,54673	0,54207	0,3852	1,42256	2,04136	0,80106	0,000115814	0,000115814	0,000115814
553	1140,62	1,78885	1,96006	0,8319	0,55355	0,54673	0,54207	0,3852	1,42256	2,04136	0,80106	0,000115694	0,000115694	0,000115694
554	1142,3	1,61299	1,82015	0,84278	0,55355	0,54673	0,54207	0,3852	1,42256	2,04136	0,80106	0,000115574	0,000115574	0,000115574
555	1144,01	1,47235	1,85307	0,83188	0,55355	0,54673	0,54207	0,3852	1,42256	2,04136	0,80106	0,000115454	0,000115454	0,000115454
556	1145,83	1,66408	1,76552	0,82591	0,52687	0,51499	0,5601	0,38646	1,43258	2,06122	0,80433	0,000115333	0,000115333	0,000115333
557	1147,67	1,5005	1,65808	0,83856	0,52687	0,51499	0,5601	0,38646	1,43258	2,06122	0,80433	0,000115213	0,000115213	0,000115213
558	1149,23	1,37611	1,4939	0,82589	0,52687	0,51499	0,5601	0,38646	1,43258	2,06122	0,80433	0,000115093	0,000115093	0,000115093
559	1150,94	1,69305	1,87654	0,83973	0,52687	0,51499	0,5601	0,38646	1,43258	2,06122	0,80433	0,000114973	0,000114973	0,000114973
560	1152,59	1,40274	1,72755	0,83675	0,52845	0,49719	0,54242	0,37977	1,43357	2,0534	0,80397	0,000114853	0,000114853	0,000114853
561	1154,21	1,3975	1,61607	0,8279	0,52845	0,49719	0,54242	0,37977	1,43357	2,0534	0,80397	0,000114733	0,000114733	0,000114733
562	1156,03	1,68239	1,81277	0,84274	0,52845	0,49719	0,54242	0,37977	1,43357	2,0534	0,80397	0,000114613	0,000114613	0,000114613
563	1157,89	1,68154	1,85792	0,84359	0,52845	0,49719	0,54242	0,37977	1,43357	2,0534	0,80397	0,000114493	0,000114493	0,000114493
564	1159,7	1,5837	1,89822	0,84469	0,52753	0,49752	0,54224	0,37981	1,41914	2,03769	0,802	0,000114372	0,000114372	0,000114372
